Datetime,PJME
2/2/2009 19:00,38305
2/2/2009 20:00,38040
2/2/2009 21:00,37248
2/2/2009 22:00,35414
2/2/2009 23:00,32903
2/3/2009 0:00,30489
2/3/2009 1:00,28895
2/3/2009 2:00,28225
2/3/2009 3:00,27989
2/3/2009 4:00,28025
2/3/2009 5:00,28948
2/3/2009 6:00,31350
2/3/2009 7:00,35511
2/3/2009 8:00,37726
2/3/2009 9:00,37773
2/3/2009 10:00,37667
2/3/2009 11:00,37734
2/3/2009 12:00,37859
2/3/2009 13:00,37597
2/3/2009 14:00,37443
2/3/2009 15:00,37019
2/3/2009 16:00,36933
2/3/2009 17:00,37765
2/3/2009 18:00,40173
2/3/2009 19:00,41279
2/3/2009 20:00,40875
2/3/2009 21:00,39856
2/3/2009 22:00,38089
2/3/2009 23:00,35397
2/4/2009 0:00,33023
2/4/2009 1:00,31448
2/4/2009 2:00,30745
2/4/2009 3:00,30502
2/4/2009 4:00,30636
2/4/2009 5:00,31590
2/4/2009 6:00,33948
2/4/2009 7:00,37811
2/4/2009 8:00,39699
2/4/2009 9:00,39876
2/4/2009 10:00,39499
2/4/2009 11:00,39089
2/4/2009 12:00,38479
2/4/2009 13:00,37881
2/4/2009 14:00,37468
2/4/2009 15:00,37010
2/4/2009 16:00,37055
2/4/2009 17:00,38089
2/4/2009 18:00,40943
2/4/2009 19:00,42556
2/4/2009 20:00,42229
2/4/2009 21:00,41564
2/4/2009 22:00,40070
2/4/2009 23:00,37678
2/5/2009 0:00,35487
2/5/2009 1:00,34242
2/5/2009 2:00,33947
2/5/2009 3:00,34027
2/5/2009 4:00,34421
2/5/2009 5:00,35553
2/5/2009 6:00,38136
2/5/2009 7:00,42385
2/5/2009 8:00,44058
2/5/2009 9:00,43660
2/5/2009 10:00,42988
2/5/2009 11:00,42607
2/5/2009 12:00,41975
2/5/2009 13:00,41207
2/5/2009 14:00,40583
2/5/2009 15:00,39987
2/5/2009 16:00,39803
2/5/2009 17:00,40654
2/5/2009 18:00,43495
2/5/2009 19:00,45308
2/5/2009 20:00,45072
2/5/2009 21:00,44505
2/5/2009 22:00,42854
2/5/2009 23:00,40152
2/6/2009 0:00,37735
2/6/2009 1:00,36174
2/6/2009 2:00,35380
2/6/2009 3:00,35037
2/6/2009 4:00,34987
2/6/2009 5:00,35546
2/6/2009 6:00,37598
2/6/2009 7:00,41229
2/6/2009 8:00,42838
2/6/2009 9:00,42430
2/6/2009 10:00,41530
2/6/2009 11:00,40559
2/6/2009 12:00,39347
2/6/2009 13:00,38218
2/6/2009 14:00,37216
2/6/2009 15:00,36325
2/6/2009 16:00,35755
2/6/2009 17:00,36227
2/6/2009 18:00,38484
2/6/2009 19:00,40068
2/6/2009 20:00,39634
2/6/2009 21:00,38937
2/6/2009 22:00,37684
2/6/2009 23:00,35735
2/7/2009 0:00,33650
2/7/2009 1:00,32073
2/7/2009 2:00,31404
2/7/2009 3:00,31030
2/7/2009 4:00,31020
2/7/2009 5:00,31340
2/7/2009 6:00,32194
2/7/2009 7:00,33555
2/7/2009 8:00,34538
2/7/2009 9:00,35696
2/7/2009 10:00,36158
2/7/2009 11:00,35702
2/7/2009 12:00,34472
2/7/2009 13:00,32988
2/7/2009 14:00,31624
2/7/2009 15:00,30569
2/7/2009 16:00,30156
2/7/2009 17:00,30585
2/7/2009 18:00,32578
2/7/2009 19:00,34051
2/7/2009 20:00,33619
2/7/2009 21:00,32930
2/7/2009 22:00,31726
2/7/2009 23:00,30053
2/8/2009 0:00,28155
2/8/2009 1:00,26417
2/8/2009 2:00,25302
2/8/2009 3:00,24779
2/8/2009 4:00,24355
2/8/2009 5:00,24415
2/8/2009 6:00,24855
2/8/2009 7:00,25731
2/8/2009 8:00,26478
2/8/2009 9:00,27753
2/8/2009 10:00,28706
2/8/2009 11:00,28968
2/8/2009 12:00,28968
2/8/2009 13:00,28756
2/8/2009 14:00,28311
2/8/2009 15:00,27891
2/8/2009 16:00,27792
2/8/2009 17:00,28493
2/8/2009 18:00,30920
2/8/2009 19:00,33269
2/8/2009 20:00,33194
2/8/2009 21:00,32807
2/8/2009 22:00,31571
2/8/2009 23:00,29748
2/9/2009 0:00,27891
2/9/2009 1:00,26611
2/9/2009 2:00,26124
2/9/2009 3:00,26212
2/9/2009 4:00,26553
2/9/2009 5:00,27674
2/9/2009 6:00,30458
2/9/2009 7:00,34933
2/9/2009 8:00,36791
2/9/2009 9:00,36303
2/9/2009 10:00,35517
2/9/2009 11:00,34956
2/9/2009 12:00,34390
2/9/2009 13:00,33783
2/9/2009 14:00,33290
2/9/2009 15:00,32679
2/9/2009 16:00,32403
2/9/2009 17:00,32978
2/9/2009 18:00,35516
2/9/2009 19:00,37483
2/9/2009 20:00,37314
2/9/2009 21:00,36549
2/9/2009 22:00,34760
2/9/2009 23:00,32059
2/10/2009 0:00,29666
2/10/2009 1:00,27839
2/10/2009 2:00,27055
2/10/2009 3:00,26760
2/10/2009 4:00,26835
2/10/2009 5:00,27580
2/10/2009 6:00,29918
2/10/2009 7:00,34028
2/10/2009 8:00,35740
2/10/2009 9:00,35635
2/10/2009 10:00,35221
2/10/2009 11:00,34934
2/10/2009 12:00,34504
2/10/2009 13:00,33834
2/10/2009 14:00,33385
2/10/2009 15:00,33024
2/10/2009 16:00,33038
2/10/2009 17:00,33644
2/10/2009 18:00,35673
2/10/2009 19:00,36789
2/10/2009 20:00,36225
2/10/2009 21:00,35116
2/10/2009 22:00,33271
2/10/2009 23:00,30562
2/11/2009 0:00,28058
2/11/2009 1:00,26220
2/11/2009 2:00,25261
2/11/2009 3:00,24810
2/11/2009 4:00,24781
2/11/2009 5:00,25388
2/11/2009 6:00,27594
2/11/2009 7:00,31685
2/11/2009 8:00,33314
2/11/2009 9:00,33187
2/11/2009 10:00,32844
2/11/2009 11:00,32660
2/11/2009 12:00,32433
2/11/2009 13:00,32072
2/11/2009 14:00,31786
2/11/2009 15:00,31459
2/11/2009 16:00,31239
2/11/2009 17:00,31520
2/11/2009 18:00,33129
2/11/2009 19:00,34829
2/11/2009 20:00,34333
2/11/2009 21:00,33405
2/11/2009 22:00,31554
2/11/2009 23:00,29052
2/12/2009 0:00,26565
2/12/2009 1:00,24626
2/12/2009 2:00,23670
2/12/2009 3:00,23225
2/12/2009 4:00,23186
2/12/2009 5:00,23817
2/12/2009 6:00,25927
2/12/2009 7:00,29853
2/12/2009 8:00,31591
2/12/2009 9:00,32015
2/12/2009 10:00,32271
2/12/2009 11:00,32483
2/12/2009 12:00,32521
2/12/2009 13:00,32345
2/12/2009 14:00,32255
2/12/2009 15:00,32083
2/12/2009 16:00,31970
2/12/2009 17:00,32622
2/12/2009 18:00,34454
2/12/2009 19:00,36343
2/12/2009 20:00,36041
2/12/2009 21:00,35405
2/12/2009 22:00,33745
2/12/2009 23:00,31254
2/13/2009 0:00,28971
2/13/2009 1:00,27242
2/13/2009 2:00,26369
2/13/2009 3:00,25891
2/13/2009 4:00,25917
2/13/2009 5:00,26555
2/13/2009 6:00,28657
2/13/2009 7:00,32427
2/13/2009 8:00,34174
2/13/2009 9:00,34577
2/13/2009 10:00,34650
2/13/2009 11:00,34650
2/13/2009 12:00,34408
2/13/2009 13:00,34008
2/13/2009 14:00,33660
2/13/2009 15:00,33209
2/13/2009 16:00,33020
2/13/2009 17:00,33499
2/13/2009 18:00,34987
2/13/2009 19:00,36746
2/13/2009 20:00,35894
2/13/2009 21:00,35129
2/13/2009 22:00,33861
2/13/2009 23:00,32079
2/14/2009 0:00,30121
2/14/2009 1:00,28615
2/14/2009 2:00,27874
2/14/2009 3:00,27564
2/14/2009 4:00,27573
2/14/2009 5:00,27899
2/14/2009 6:00,28752
2/14/2009 7:00,30155
2/14/2009 8:00,31168
2/14/2009 9:00,32557
2/14/2009 10:00,33110
2/14/2009 11:00,33186
2/14/2009 12:00,32745
2/14/2009 13:00,31954
2/14/2009 14:00,31217
2/14/2009 15:00,30704
2/14/2009 16:00,30624
2/14/2009 17:00,31367
2/14/2009 18:00,33121
2/14/2009 19:00,34337
2/14/2009 20:00,34018
2/14/2009 21:00,33418
2/14/2009 22:00,32429
2/14/2009 23:00,30982
2/15/2009 0:00,29474
2/15/2009 1:00,28119
2/15/2009 2:00,27416
2/15/2009 3:00,27032
2/15/2009 4:00,27012
2/15/2009 5:00,27298
2/15/2009 6:00,28059
2/15/2009 7:00,29142
2/15/2009 8:00,29914
2/15/2009 9:00,30950
2/15/2009 10:00,31561
2/15/2009 11:00,31646
2/15/2009 12:00,31324
2/15/2009 13:00,30810
2/15/2009 14:00,30074
2/15/2009 15:00,29451
2/15/2009 16:00,29172
2/15/2009 17:00,29813
2/15/2009 18:00,31988
2/15/2009 19:00,34488
2/15/2009 20:00,34590
2/15/2009 21:00,34198
2/15/2009 22:00,33252
2/15/2009 23:00,31741
2/16/2009 0:00,30084
2/16/2009 1:00,28874
2/16/2009 2:00,28214
2/16/2009 3:00,27970
2/16/2009 4:00,28088
2/16/2009 5:00,28843
2/16/2009 6:00,30645
2/16/2009 7:00,33149
2/16/2009 8:00,34648
2/16/2009 9:00,35633
2/16/2009 10:00,36062
2/16/2009 11:00,36151
2/16/2009 12:00,35731
2/16/2009 13:00,35072
2/16/2009 14:00,34468
2/16/2009 15:00,33970
2/16/2009 16:00,33670
2/16/2009 17:00,34240
2/16/2009 18:00,36424
2/16/2009 19:00,38837
2/16/2009 20:00,38762
2/16/2009 21:00,37995
2/16/2009 22:00,36393
2/16/2009 23:00,34103
2/17/2009 0:00,31834
2/17/2009 1:00,30361
2/17/2009 2:00,29705
2/17/2009 3:00,29582
2/17/2009 4:00,29847
2/17/2009 5:00,30817
2/17/2009 6:00,33341
2/17/2009 7:00,37355
2/17/2009 8:00,38776
2/17/2009 9:00,38189
2/17/2009 10:00,37409
2/17/2009 11:00,36822
2/17/2009 12:00,36167
2/17/2009 13:00,35398
2/17/2009 14:00,34756
2/17/2009 15:00,33957
2/17/2009 16:00,33597
2/17/2009 17:00,34019
2/17/2009 18:00,36105
2/17/2009 19:00,38735
2/17/2009 20:00,38805
2/17/2009 21:00,38115
2/17/2009 22:00,36568
2/17/2009 23:00,34112
2/18/2009 0:00,31783
2/18/2009 1:00,30198
2/18/2009 2:00,29490
2/18/2009 3:00,29194
2/18/2009 4:00,29311
2/18/2009 5:00,30193
2/18/2009 6:00,32496
2/18/2009 7:00,36330
2/18/2009 8:00,37847
2/18/2009 9:00,37890
2/18/2009 10:00,37942
2/18/2009 11:00,38135
2/18/2009 12:00,38221
2/18/2009 13:00,38118
2/18/2009 14:00,38001
2/18/2009 15:00,37701
2/18/2009 16:00,37751
2/18/2009 17:00,38353
2/18/2009 18:00,39566
2/18/2009 19:00,39880
2/18/2009 20:00,38932
2/18/2009 21:00,37521
2/18/2009 22:00,35341
2/18/2009 23:00,32376
2/19/2009 0:00,29781
2/19/2009 1:00,27958
2/19/2009 2:00,27018
2/19/2009 3:00,26535
2/19/2009 4:00,26429
2/19/2009 5:00,27090
2/19/2009 6:00,29323
2/19/2009 7:00,33179
2/19/2009 8:00,34640
2/19/2009 9:00,34730
2/19/2009 10:00,34715
2/19/2009 11:00,34729
2/19/2009 12:00,34459
2/19/2009 13:00,34084
2/19/2009 14:00,33894
2/19/2009 15:00,33753
2/19/2009 16:00,33908
2/19/2009 17:00,34823
2/19/2009 18:00,37087
2/19/2009 19:00,39715
2/19/2009 20:00,39872
2/19/2009 21:00,39365
2/19/2009 22:00,37887
2/19/2009 23:00,35532
2/20/2009 0:00,33246
2/20/2009 1:00,31811
2/20/2009 2:00,31113
2/20/2009 3:00,30959
2/20/2009 4:00,31106
2/20/2009 5:00,32072
2/20/2009 6:00,34461
2/20/2009 7:00,38373
2/20/2009 8:00,39988
2/20/2009 9:00,39801
2/20/2009 10:00,39597
2/20/2009 11:00,39298
2/20/2009 12:00,38707
2/20/2009 13:00,38033
2/20/2009 14:00,37447
2/20/2009 15:00,36851
2/20/2009 16:00,36544
2/20/2009 17:00,36974
2/20/2009 18:00,38654
2/20/2009 19:00,40520
2/20/2009 20:00,39891
2/20/2009 21:00,39080
2/20/2009 22:00,37647
2/20/2009 23:00,35356
2/21/2009 0:00,33113
2/21/2009 1:00,31498
2/21/2009 2:00,30605
2/21/2009 3:00,30211
2/21/2009 4:00,30090
2/21/2009 5:00,30353
2/21/2009 6:00,31210
2/21/2009 7:00,32575
2/21/2009 8:00,33568
2/21/2009 9:00,34521
2/21/2009 10:00,34835
2/21/2009 11:00,34471
2/21/2009 12:00,33646
2/21/2009 13:00,32617
2/21/2009 14:00,31424
2/21/2009 15:00,30581
2/21/2009 16:00,30206
2/21/2009 17:00,30662
2/21/2009 18:00,32336
2/21/2009 19:00,34897
2/21/2009 20:00,34934
2/21/2009 21:00,34579
2/21/2009 22:00,33649
2/21/2009 23:00,32096
2/22/2009 0:00,30356
2/22/2009 1:00,28820
2/22/2009 2:00,27725
2/22/2009 3:00,27093
2/22/2009 4:00,26750
2/22/2009 5:00,26747
2/22/2009 6:00,27149
2/22/2009 7:00,28015
2/22/2009 8:00,28791
2/22/2009 9:00,30307
2/22/2009 10:00,31606
2/22/2009 11:00,32267
2/22/2009 12:00,32620
2/22/2009 13:00,32647
2/22/2009 14:00,32376
2/22/2009 15:00,31989
2/22/2009 16:00,32059
2/22/2009 17:00,32792
2/22/2009 18:00,34558
2/22/2009 19:00,37068
2/22/2009 20:00,37305
2/22/2009 21:00,36854
2/22/2009 22:00,35659
2/22/2009 23:00,33708
2/23/2009 0:00,31941
2/23/2009 1:00,30580
2/23/2009 2:00,29882
2/23/2009 3:00,29660
2/23/2009 4:00,29919
2/23/2009 5:00,30792
2/23/2009 6:00,33212
2/23/2009 7:00,37189
2/23/2009 8:00,38685
2/23/2009 9:00,38595
2/23/2009 10:00,38440
2/23/2009 11:00,38272
2/23/2009 12:00,37913
2/23/2009 13:00,37434
2/23/2009 14:00,36984
2/23/2009 15:00,36517
2/23/2009 16:00,36430
2/23/2009 17:00,37136
2/23/2009 18:00,39182
2/23/2009 19:00,41749
2/23/2009 20:00,41719
2/23/2009 21:00,40919
2/23/2009 22:00,39117
2/23/2009 23:00,36454
2/24/2009 0:00,34089
2/24/2009 1:00,32590
2/24/2009 2:00,31963
2/24/2009 3:00,31843
2/24/2009 4:00,32046
2/24/2009 5:00,32997
2/24/2009 6:00,35525
2/24/2009 7:00,39428
2/24/2009 8:00,40727
2/24/2009 9:00,40093
2/24/2009 10:00,39400
2/24/2009 11:00,38770
2/24/2009 12:00,38034
2/24/2009 13:00,37264
2/24/2009 14:00,36512
2/24/2009 15:00,35726
2/24/2009 16:00,35273
2/24/2009 17:00,35687
2/24/2009 18:00,37307
2/24/2009 19:00,39952
2/24/2009 20:00,40131
2/24/2009 21:00,39583
2/24/2009 22:00,38001
2/24/2009 23:00,35566
2/25/2009 0:00,33197
2/25/2009 1:00,31678
2/25/2009 2:00,31107
2/25/2009 3:00,31023
2/25/2009 4:00,31300
2/25/2009 5:00,32187
2/25/2009 6:00,34750
2/25/2009 7:00,38644
2/25/2009 8:00,39972
2/25/2009 9:00,38915
2/25/2009 10:00,37601
2/25/2009 11:00,36771
2/25/2009 12:00,35960
2/25/2009 13:00,35034
2/25/2009 14:00,34299
2/25/2009 15:00,33563
2/25/2009 16:00,33153
2/25/2009 17:00,33550
2/25/2009 18:00,35169
2/25/2009 19:00,37813
2/25/2009 20:00,37869
2/25/2009 21:00,37252
2/25/2009 22:00,35634
2/25/2009 23:00,33219
2/26/2009 0:00,30893
2/26/2009 1:00,29254
2/26/2009 2:00,28543
2/26/2009 3:00,28277
2/26/2009 4:00,28395
2/26/2009 5:00,29122
2/26/2009 6:00,31373
2/26/2009 7:00,35192
2/26/2009 8:00,36721
2/26/2009 9:00,36667
2/26/2009 10:00,36412
2/26/2009 11:00,36150
2/26/2009 12:00,35477
2/26/2009 13:00,34657
2/26/2009 14:00,33922
2/26/2009 15:00,33210
2/26/2009 16:00,32754
2/26/2009 17:00,33134
2/26/2009 18:00,34550
2/26/2009 19:00,36720
2/26/2009 20:00,36551
2/26/2009 21:00,35770
2/26/2009 22:00,34155
2/26/2009 23:00,31556
2/27/2009 0:00,29230
2/27/2009 1:00,27648
2/27/2009 2:00,26780
2/27/2009 3:00,26438
2/27/2009 4:00,26406
2/27/2009 5:00,26999
2/27/2009 6:00,29013
2/27/2009 7:00,32487
2/27/2009 8:00,33787
2/27/2009 9:00,33620
2/27/2009 10:00,33339
2/27/2009 11:00,33130
2/27/2009 12:00,32886
2/27/2009 13:00,32495
2/27/2009 14:00,32273
2/27/2009 15:00,31860
2/27/2009 16:00,31713
2/27/2009 17:00,32259
2/27/2009 18:00,33325
2/27/2009 19:00,34015
2/27/2009 20:00,33271
2/27/2009 21:00,32232
2/27/2009 22:00,30752
2/27/2009 23:00,28743
2/28/2009 0:00,26672
2/28/2009 1:00,25033
2/28/2009 2:00,24171
2/28/2009 3:00,23818
2/28/2009 4:00,23846
2/28/2009 5:00,24257
2/28/2009 6:00,25344
2/28/2009 7:00,26845
2/28/2009 8:00,28419
2/28/2009 9:00,30333
2/28/2009 10:00,31492
2/28/2009 11:00,31988
2/28/2009 12:00,31912
2/28/2009 13:00,31530
2/28/2009 14:00,31032
2/28/2009 15:00,30772
2/28/2009 16:00,30924
2/28/2009 17:00,31510
2/28/2009 18:00,32848
2/28/2009 19:00,34573
2/28/2009 20:00,34359
2/28/2009 21:00,33772
2/28/2009 22:00,32783
2/28/2009 23:00,31206
3/1/2009 0:00,29655
3/1/2009 1:00,28257
3/1/2009 2:00,27393
3/1/2009 3:00,27027
3/1/2009 4:00,26938
3/1/2009 5:00,27172
3/1/2009 6:00,28031
3/1/2009 7:00,28955
3/1/2009 8:00,29929
3/1/2009 9:00,31486
3/1/2009 10:00,32601
3/1/2009 11:00,33109
3/1/2009 12:00,33152
3/1/2009 13:00,32809
3/1/2009 14:00,32353
3/1/2009 15:00,32049
3/1/2009 16:00,32221
3/1/2009 17:00,33066
3/1/2009 18:00,34742
3/1/2009 19:00,36427
3/1/2009 20:00,36422
3/1/2009 21:00,35771
3/1/2009 22:00,34674
3/1/2009 23:00,32792
3/2/2009 0:00,31380
3/2/2009 1:00,30106
3/2/2009 2:00,29607
3/2/2009 3:00,29662
3/2/2009 4:00,30042
3/2/2009 5:00,31119
3/2/2009 6:00,33241
3/2/2009 7:00,36115
3/2/2009 8:00,37877
3/2/2009 9:00,39330
3/2/2009 10:00,40440
3/2/2009 11:00,40755
3/2/2009 12:00,40689
3/2/2009 13:00,40542
3/2/2009 14:00,40053
3/2/2009 15:00,39601
3/2/2009 16:00,39119
3/2/2009 17:00,39525
3/2/2009 18:00,41286
3/2/2009 19:00,43703
3/2/2009 20:00,43629
3/2/2009 21:00,42468
3/2/2009 22:00,40705
3/2/2009 23:00,38368
3/3/2009 0:00,36263
3/3/2009 1:00,34918
3/3/2009 2:00,34474
3/3/2009 3:00,34346
3/3/2009 4:00,34662
3/3/2009 5:00,35581
3/3/2009 6:00,37967
3/3/2009 7:00,41228
3/3/2009 8:00,42534
3/3/2009 9:00,42352
3/3/2009 10:00,41901
3/3/2009 11:00,41240
3/3/2009 12:00,40532
3/3/2009 13:00,39786
3/3/2009 14:00,39139
3/3/2009 15:00,38321
3/3/2009 16:00,37964
3/3/2009 17:00,38250
3/3/2009 18:00,39825
3/3/2009 19:00,42715
3/3/2009 20:00,42919
3/3/2009 21:00,42187
3/3/2009 22:00,40533
3/3/2009 23:00,38028
3/4/2009 0:00,35711
3/4/2009 1:00,34167
3/4/2009 2:00,33622
3/4/2009 3:00,33501
3/4/2009 4:00,33776
3/4/2009 5:00,34694
3/4/2009 6:00,37243
3/4/2009 7:00,40859
3/4/2009 8:00,41944
3/4/2009 9:00,40785
3/4/2009 10:00,39726
3/4/2009 11:00,38926
3/4/2009 12:00,38127
3/4/2009 13:00,37267
3/4/2009 14:00,36559
3/4/2009 15:00,35841
3/4/2009 16:00,35415
3/4/2009 17:00,35774
3/4/2009 18:00,37250
3/4/2009 19:00,40119
3/4/2009 20:00,40536
3/4/2009 21:00,40029
3/4/2009 22:00,38343
3/4/2009 23:00,35842
3/5/2009 0:00,33514
3/5/2009 1:00,32139
3/5/2009 2:00,31660
3/5/2009 3:00,31546
3/5/2009 4:00,31831
3/5/2009 5:00,32842
3/5/2009 6:00,35439
3/5/2009 7:00,39093
3/5/2009 8:00,40137
3/5/2009 9:00,38824
3/5/2009 10:00,37535
3/5/2009 11:00,36557
3/5/2009 12:00,35646
3/5/2009 13:00,34851
3/5/2009 14:00,34140
3/5/2009 15:00,33503
3/5/2009 16:00,33097
3/5/2009 17:00,33342
3/5/2009 18:00,34550
3/5/2009 19:00,37182
3/5/2009 20:00,37540
3/5/2009 21:00,36871
3/5/2009 22:00,35222
3/5/2009 23:00,32579
3/6/2009 0:00,30112
3/6/2009 1:00,28390
3/6/2009 2:00,27428
3/6/2009 3:00,26918
3/6/2009 4:00,26956
3/6/2009 5:00,27702
3/6/2009 6:00,29797
3/6/2009 7:00,33199
3/6/2009 8:00,34654
3/6/2009 9:00,34738
3/6/2009 10:00,34448
3/6/2009 11:00,34183
3/6/2009 12:00,33605
3/6/2009 13:00,32992
3/6/2009 14:00,32397
3/6/2009 15:00,31654
3/6/2009 16:00,31052
3/6/2009 17:00,30963
3/6/2009 18:00,31444
3/6/2009 19:00,33276
3/6/2009 20:00,33178
3/6/2009 21:00,32347
3/6/2009 22:00,30913
3/6/2009 23:00,28938
3/7/2009 0:00,26826
3/7/2009 1:00,25140
3/7/2009 2:00,24190
3/7/2009 3:00,23570
3/7/2009 4:00,23383
3/7/2009 5:00,23576
3/7/2009 6:00,24341
3/7/2009 7:00,25307
3/7/2009 8:00,26512
3/7/2009 9:00,27906
3/7/2009 10:00,28693
3/7/2009 11:00,28951
3/7/2009 12:00,28728
3/7/2009 13:00,28351
3/7/2009 14:00,27787
3/7/2009 15:00,27278
3/7/2009 16:00,27006
3/7/2009 17:00,27150
3/7/2009 18:00,27720
3/7/2009 19:00,29737
3/7/2009 20:00,29808
3/7/2009 21:00,29082
3/7/2009 22:00,27965
3/7/2009 23:00,26267
3/8/2009 0:00,24539
3/8/2009 1:00,23075
3/8/2009 2:00,22152
3/8/2009 4:00,21516
3/8/2009 5:00,21253
3/8/2009 6:00,21421
3/8/2009 7:00,22083
3/8/2009 8:00,22900
3/8/2009 9:00,24021
3/8/2009 10:00,25544
3/8/2009 11:00,26480
3/8/2009 12:00,27079
3/8/2009 13:00,27284
3/8/2009 14:00,27155
3/8/2009 15:00,26879
3/8/2009 16:00,26750
3/8/2009 17:00,27124
3/8/2009 18:00,27720
3/8/2009 19:00,28578
3/8/2009 20:00,30285
3/8/2009 21:00,30360
3/8/2009 22:00,29070
3/8/2009 23:00,27227
3/9/2009 0:00,25142
3/9/2009 1:00,23461
3/9/2009 2:00,22487
3/9/2009 3:00,21979
3/9/2009 4:00,22039
3/9/2009 5:00,22568
3/9/2009 6:00,24565
3/9/2009 7:00,28469
3/9/2009 8:00,31267
3/9/2009 9:00,31619
3/9/2009 10:00,31899
3/9/2009 11:00,32257
3/9/2009 12:00,32330
3/9/2009 13:00,32184
3/9/2009 14:00,31937
3/9/2009 15:00,31445
3/9/2009 16:00,31225
3/9/2009 17:00,31219
3/9/2009 18:00,31511
3/9/2009 19:00,31975
3/9/2009 20:00,33750
3/9/2009 21:00,33704
3/9/2009 22:00,32193
3/9/2009 23:00,29780
3/10/2009 0:00,27343
3/10/2009 1:00,25639
3/10/2009 2:00,24676
3/10/2009 3:00,24299
3/10/2009 4:00,24320
3/10/2009 5:00,24946
3/10/2009 6:00,27105
3/10/2009 7:00,31329
3/10/2009 8:00,33910
3/10/2009 9:00,33942
3/10/2009 10:00,33832
3/10/2009 11:00,33867
3/10/2009 12:00,33717
3/10/2009 13:00,33423
3/10/2009 14:00,33279
3/10/2009 15:00,32974
3/10/2009 16:00,32906
3/10/2009 17:00,33298
3/10/2009 18:00,34121
3/10/2009 19:00,34737
3/10/2009 20:00,35981
3/10/2009 21:00,35557
3/10/2009 22:00,33870
3/10/2009 23:00,31453
3/11/2009 0:00,28822
3/11/2009 1:00,26933
3/11/2009 2:00,25899
3/11/2009 3:00,25327
3/11/2009 4:00,25161
3/11/2009 5:00,25627
3/11/2009 6:00,27649
3/11/2009 7:00,31421
3/11/2009 8:00,33837
3/11/2009 9:00,33886
3/11/2009 10:00,33800
3/11/2009 11:00,33763
3/11/2009 12:00,33398
3/11/2009 13:00,32861
3/11/2009 14:00,32396
3/11/2009 15:00,31892
3/11/2009 16:00,31565
3/11/2009 17:00,31573
3/11/2009 18:00,31869
3/11/2009 19:00,32330
3/11/2009 20:00,33565
3/11/2009 21:00,33518
3/11/2009 22:00,32011
3/11/2009 23:00,29656
3/12/2009 0:00,27291
3/12/2009 1:00,25710
3/12/2009 2:00,24941
3/12/2009 3:00,24674
3/12/2009 4:00,24882
3/12/2009 5:00,25729
3/12/2009 6:00,28105
3/12/2009 7:00,32550
3/12/2009 8:00,34954
3/12/2009 9:00,34940
3/12/2009 10:00,34709
3/12/2009 11:00,34443
3/12/2009 12:00,34043
3/12/2009 13:00,33480
3/12/2009 14:00,32998
3/12/2009 15:00,32341
3/12/2009 16:00,31956
3/12/2009 17:00,32229
3/12/2009 18:00,32903
3/12/2009 19:00,33748
3/12/2009 20:00,35672
3/12/2009 21:00,35646
3/12/2009 22:00,34280
3/12/2009 23:00,31948
3/13/2009 0:00,29557
3/13/2009 1:00,27685
3/13/2009 2:00,26886
3/13/2009 3:00,26488
3/13/2009 4:00,26554
3/13/2009 5:00,27303
3/13/2009 6:00,29478
3/13/2009 7:00,33511
3/13/2009 8:00,35920
3/13/2009 9:00,36050
3/13/2009 10:00,35667
3/13/2009 11:00,35463
3/13/2009 12:00,34885
3/13/2009 13:00,34251
3/13/2009 14:00,33708
3/13/2009 15:00,33024
3/13/2009 16:00,32588
3/13/2009 17:00,32503
3/13/2009 18:00,32841
3/13/2009 19:00,33283
3/13/2009 20:00,34758
3/13/2009 21:00,34714
3/13/2009 22:00,33691
3/13/2009 23:00,31837
3/14/2009 0:00,29782
3/14/2009 1:00,28076
3/14/2009 2:00,27047
3/14/2009 3:00,26565
3/14/2009 4:00,26399
3/14/2009 5:00,26547
3/14/2009 6:00,27348
3/14/2009 7:00,28787
3/14/2009 8:00,30131
3/14/2009 9:00,31593
3/14/2009 10:00,32285
3/14/2009 11:00,32075
3/14/2009 12:00,31243
3/14/2009 13:00,30341
3/14/2009 14:00,29443
3/14/2009 15:00,28863
3/14/2009 16:00,28500
3/14/2009 17:00,28669
3/14/2009 18:00,29142
3/14/2009 19:00,29800
3/14/2009 20:00,31526
3/14/2009 21:00,31610
3/14/2009 22:00,30711
3/14/2009 23:00,29285
3/15/2009 0:00,27574
3/15/2009 1:00,25945
3/15/2009 2:00,24874
3/15/2009 3:00,24277
3/15/2009 4:00,23956
3/15/2009 5:00,23990
3/15/2009 6:00,24469
3/15/2009 7:00,25465
3/15/2009 8:00,26623
3/15/2009 9:00,28031
3/15/2009 10:00,29315
3/15/2009 11:00,29927
3/15/2009 12:00,30090
3/15/2009 13:00,29978
3/15/2009 14:00,29608
3/15/2009 15:00,29194
3/15/2009 16:00,28842
3/15/2009 17:00,28944
3/15/2009 18:00,29387
3/15/2009 19:00,30098
3/15/2009 20:00,31853
3/15/2009 21:00,32135
3/15/2009 22:00,30967
3/15/2009 23:00,28994
3/16/2009 0:00,26951
3/16/2009 1:00,25418
3/16/2009 2:00,24631
3/16/2009 3:00,24263
3/16/2009 4:00,24349
3/16/2009 5:00,25070
3/16/2009 6:00,27350
3/16/2009 7:00,31569
3/16/2009 8:00,33785
3/16/2009 9:00,33818
3/16/2009 10:00,33620
